Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Humidity Ratio [kgWater/kgDryAir](Hourly),Environment:Site Outdoor Air Relative Humidity [%](Hourly),Environment:Site Outdoor Air Barometric Pressure [Pa](Hourly),ZONE ONE PEOPLE:People Total Heating Rate [W](Hourly),SPACE1-1 LIGHTS 1:Lights Total Heating Rate [W](Hourly),ZONE ONE:Zone Mean Air Temperature [C](Hourly),ZONE ONE:Zone Mean Air Humidity Ratio [kgWater/kgDryAir](Hourly),ZONE ONE:Zone Air Relative Humidity [%](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort Fanger Model PMV [](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort Fanger Model PPD [%](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort Pierce Model Standard Effective Temperature [C](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort ASHRAE 55 Elevated Air Speed Cooling Effect [C](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort ASHRAE 55 Elevated Air Speed Cooling Effect Adjusted PMV [](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort ASHRAE 55 Elevated Air Speed Cooling Effect Adjusted PPD [](Hourly),ZONE ONE PEOPLE:Zone Thermal Comfort ASHRAE 55 Ankle Draft PPD [](Hourly),ZONE ONE:Zone Heat Index [C](Hourly),ZONE ONE:Zone Humidity Index [](Hourly) 
 01/29  18:00:00,25.75,0.015254628412839203,66.375,91864.125,1050.0343595263726,1584.0,34.03479343741859,0.03834396150524876,100.0,3.5207239012290046,99.96173447058868,42.37639878920858,0.37841796875,3.428157259680899,99.92622514691784,-1.0,65.72439702198555,59.01828336080153 
 01/29  19:00:00,22.4125,0.015286946589165266,81.5,91896.25,600.01963401507,950.4,33.2392626182195,0.03656844449238835,100.0,3.285294541767384,99.80655995590111,41.56916862551083,0.4119873046875,3.187354110438686,99.65577465758949,-1.0,61.04223115417937,56.857845455521144 
 01/29  20:00:00,20.9375,0.015285020392172978,89.0,91959.25,600.01963401507,316.8,32.625135939889915,0.03522962146207269,100.0,3.1214284038991655,99.52443090163214,40.968884175585174,0.4364013671875,3.0193274124734883,99.19064386003595,-1.0,57.561648586857025,55.22350046678211 
 01/29  21:00:00,21.3875,0.015370044317746611,87.125,92034.625,150.0049085037675,316.8,32.30300403316964,0.03453048057987603,100.0,3.0341840717047432,99.25030500787148,40.64811669584856,0.4486083984375,2.9309352529019113,98.76280550236253,-1.0,55.792467594037845,54.38001150976487 
 01/29  22:00:00,20.0,0.014093340464205507,87.25,92147.5,150.0049085037675,79.2,31.939186746886282,0.033746633387150685,100.0,2.923655557489197,98.71248764963562,40.253736917339786,0.4608154296875,2.818615201654404,97.95411460390795,-1.0,53.8397846203241,53.438216506003144 
 01/29  23:00:00,18.7875,0.013336935745917437,89.25,92205.125,75.00245425188375,79.2,31.524710878246175,0.032899738611318924,100.0,2.8072429559139973,97.86197252557079,39.826373584323406,0.47607421875,2.7018094587725,96.74265233307727,-1.0,51.66842606153226,52.377779356878364 
 01/29  24:00:00,18.662499999999998,0.01315514389686692,88.75,92206.25,75.00245425188375,79.2,31.195507512907856,0.03225784588061485,100.0,2.7134253912356954,96.88718758889952,39.48245761131352,0.48370361328125,2.6076803164414013,95.40641606371662,-1.0,49.9865115876119,51.54538416605838 
 01/30  01:00:00,18.3875,0.012542933335190905,86.125,92166.5,0.0,79.2,30.85599697343339,0.03162299983647053,100.0,2.6156971810257543,95.52956338685314,39.12376092863917,0.494384765625,2.508807119317637,93.59403535439223,-1.0,48.2921436626159,50.696064196648734 
 01/30  02:00:00,18.2,0.012234359501552435,85.0,92109.625,0.0,79.2,30.50732964203625,0.030988418582120186,100.0,2.5184706515806936,93.79636798823091,38.7580895775444,0.50201416015625,2.408848263853943,91.30777070856462,-1.0,46.6126122183869,49.83291820377943 
 01/30  03:00:00,18.3875,0.011925193527495387,81.875,92049.0,0.0,79.2,30.19062958743131,0.03042536269757074,100.0,2.428872802147745,91.80563400908311,38.420490877512584,0.51116943359375,2.318046387230909,88.79405923567384,-1.0,45.19531268950674,49.057039592930956 
 01/30  04:00:00,18.625,0.011735749115530741,79.375,92017.5,0.0,79.2,29.876296752402787,0.029865997114413685,100.0,2.3400146854853903,89.44323527049188,38.08389571672055,0.51727294921875,2.2293972576151235,85.93633503316335,-1.0,43.82820526563046,48.294377891176694 
 01/30  05:00:00,18.7,0.011736652859657115,79.0,92007.375,0.0,79.2,29.5969456766812,0.029360872258976534,99.96788935351789,2.2648041187785974,87.13480158099608,37.78795941642065,0.52337646484375,2.15627048999088,83.28641260941848,-1.0,42.63039572712809,47.614919024204085 
 01/30  06:00:00,18.7,0.01192414117819536,80.25,92020.875,0.0,79.2,29.517621952182516,0.029195630253825256,99.90127165219702,2.2436485312722962,86.43695565189424,37.7022672951393,0.5279541015625,2.136028661195878,82.50845672258501,-1.0,42.274710915596444,47.40905561981732 
 01/30  07:00:00,18.8875,0.012271966261701512,81.625,92070.375,150.0049085037675,79.2,29.57535295417125,0.029226323051275416,99.72317938009331,2.263846782487943,87.10672877423994,37.76050659776095,0.5279541015625,2.1569074095858394,83.3131945824797,-1.0,42.45335855619507,47.50392040544505 
 01/30  08:00:00,19.125,0.01270580107554494,83.25,92114.625,300.009817007535,79.2,29.744350077270557,0.02942391890051965,99.44302672748147,2.311917241738154,88.6178758726067,37.92131042720514,0.52337646484375,2.2059149061979277,85.11764944772585,-1.0,43.062478321993396,47.840223628998984 
 01/30  09:00:00,19.7,0.01288757792691478,81.5,92158.875,1425.0466307857912,1425.6000000000001,30.440040509695386,0.030196360933144276,97.98842187979864,2.5011950638996896,93.37168354355506,38.520715965754185,0.51422119140625,2.39157055519183,90.78816851701534,-1.0,45.510328601414756,49.15608427164264 
 01/30  10:00:00,20.0625,0.013038218102511049,80.625,92196.75,1425.0466307857912,1504.8,31.16770342738071,0.031552059126897916,98.0574145361586,2.686237608751605,96.51701680659873,39.242033876856155,0.494384765625,2.5779379601084216,94.86997068005628,-1.0,48.942282373412496,50.96051728807562 
 01/30  11:00:00,20.0375,0.013283989884595145,82.25,92206.125,1425.0466307857912,1584.0,31.680361148785988,0.03297062403673477,99.32037443308636,2.8480165407416833,98.19436497414861,39.92191523321965,0.47454833984375,2.741976297099182,97.20322089188141,-1.0,52.12997237569607,52.58921252445391 
 01/30  12:00:00,20.75,0.013156781756364089,78.0,92203.75,1425.0466307857912,1504.8,31.60104521964154,0.03305398411350299,100.0,2.7763435484688754,97.47154691789326,39.778173981518215,0.46539306640625,2.6686862027026366,96.18342516249095,-1.0,52.07432689683713,52.57446241794477 
 01/30  13:00:00,20.7625,0.01297961635178808,76.875,92190.5,750.0245425188375,1267.2,30.738368924232443,0.03139295129605911,100.0,2.5644389358601964,94.6551902299651,38.952748359097015,0.494384765625,2.456447272424637,92.44384908681573,-1.0,47.716724187756476,50.4044114576448 
 01/30  14:00:00,20.5,0.013069902542170306,78.625,92154.25,1425.0466307857912,1425.6000000000001,30.60848178248007,0.031160949863399567,100.0,2.5330244660570385,94.09673455181044,38.83025364460284,0.49896240234375,2.4257001090158408,91.7440588681614,-1.0,47.079994136327485,50.08206378499959 
 01/30  15:00:00,19.875,0.013240505780852677,82.75,92113.25,1425.0466307857912,1584.0,30.90087576587345,0.03159824032816876,99.61020023192069,2.6298602054048428,95.70035890510422,39.14340335379045,0.494384765625,2.5225585916871482,93.81496617268127,-1.0,48.3404125639461,50.70632565886172 
 01/30  16:00:00,19.25,0.013476413568527572,87.5,92097.75,1425.0466307857912,1584.0,31.23549379272388,0.03237481232413524,100.0,2.6999190729135325,96.73274015579152,39.46776145104126,0.4791259765625,2.5921316201046896,95.16376853445112,-1.0,50.18749193609008,51.64573437385576 
 01/30  17:00:00,18.725,0.013265022344782738,89.0,92080.75,1425.0466307857912,1584.0,30.97253404806056,0.031876548494220135,100.0,2.6165664386322534,95.52079012796781,39.169520568130835,0.48828125,2.5079002003990576,93.55148555750809,-1.0,48.87190130598263,50.987179606868864 
 01/30  18:00:00,18.25,0.012776473700852178,88.375,92074.75,1050.0343595263726,1584.0,30.504569195334877,0.030995605359989378,100.0,2.4997040188643194,93.41418197861034,38.71281797905669,0.50048828125,2.392386841467117,90.88742954482598,-1.0,46.60017179548143,49.82609947959664 
 01/30  19:00:00,18.35,0.012705746631948525,87.375,92101.375,600.01963401507,950.4,30.12064886650489,0.0302798314088829,100.0,2.3965927109946943,90.9918946061383,38.31059484483026,0.5096435546875,2.285922466967109,87.80208736199873,-1.0,44.88888323762414,48.88680010885525 
 01/30  20:00:00,18.625,0.012585366142862014,85.125,92142.875,600.01963401507,316.8,29.83723170811536,0.029753067445719535,100.0,2.3213610759257404,88.90882775527336,38.01489540106478,0.5157470703125,2.210761990528106,85.29714571344587,-1.0,43.65972545672053,48.199902153088324 
 01/30  21:00:00,18.6375,0.012325252552803152,83.375,92190.875,150.0049085037675,316.8,29.588564647935563,0.02929501698873636,100.0,2.254701376116742,86.78979513735155,37.751286801209105,0.52337646484375,2.144388998010652,82.81852000682508,-1.0,42.6074415246339,47.60282310914019 
 01/30  22:00:00,18.349999999999998,0.012222896496373923,84.25,92243.125,150.0049085037675,79.2,29.240581844664792,0.028669189723318705,100.0,2.1556655498684707,83.2522374356837,37.36903436155156,0.531005859375,2.0480070968528485,78.87026027988134,-1.0,41.16844154276253,46.774352108906776 
 01/30  23:00:00,18.3875,0.01226689677255089,84.375,92273.625,75.00245425188375,79.2,28.94511613195544,0.028151885396325006,100.0,2.076362513341701,80.08094402642784,37.05219487642726,0.54168701171875,1.9679387531497903,75.28511172341973,-1.0,39.97920898118052,46.077702901226814 
 01/30  24:00:00,18.1875,0.011965019011451593,83.375,92276.875,75.00245425188375,79.2,28.689612411126294,0.027718903636592615,100.0,2.004416768420093,76.95218564889248,36.76999288250113,0.71868896484375,1.8499741755471135,69.5104629084559,-1.0,38.97565039184277,45.480377358532564 
 01/31  01:00:00,17.5,0.011661298285219559,84.875,92243.75,0.0,79.2,28.398151749870117,0.027243892238045797,100.0,1.9242171749030725,73.21767355634792,36.452020880615514,0.8209228515625,1.743571635668009,64.06779929937645,-1.0,37.85877473560115,44.804648972778324 
 01/31  02:00:00,17.1375,0.011637620976555761,86.625,92200.0,0.0,79.2,28.126267308557626,0.02681119165718141,100.0,1.8520292131178775,69.66995295545132,36.16453035686898,0.616455078125,1.7278125213116806,63.229240419501004,-1.0,36.84254566738434,44.1794396492546 
 01/31  03:00:00,17.35,0.011857517372213305,87.0,92146.875,0.0,79.2,27.902555161349348,0.026465088145055216,100.0,1.7902658404554108,66.51259286679645,36.03395058064775,0.44403076171875,1.713993135930971,62.49733317400885,-1.0,36.026003191875944,43.6688904068318 
 01/31  04:00:00,17.8125,0.01194900493711523,85.125,92127.125,0.0,79.2,27.684053692306392,0.02612145529841443,100.0,1.731129331274944,63.40920005826527,36.05818370865846,0.45013427734375,1.6545963384509164,59.30701240027675,-1.0,35.245057832852055,43.1734769607954 
 01/31  05:00:00,18.0,0.011931151886608031,84.0,92129.0,0.0,79.2,27.48476743586875,0.025805814439597355,100.0,1.6763610947187562,60.480993273277086,35.742745629476424,0.45623779296875,1.5993795967019435,56.31106955718019,-1.0,34.54736333960385,42.72445471204703 
 01/31  06:00:00,18.0,0.011927358648326655,84.0,92157.75,0.0,79.2,27.30556561426502,0.025465547239753614,99.8061764998896,1.6369407615172997,58.349359302732935,35.475937882554575,0.46539306640625,1.56007315991842,54.170218301104,-1.0,33.89137307454524,42.28196800764765 
 01/31  07:00:00,17.8125,0.011868736491509107,84.625,92198.125,150.0049085037675,79.2,27.931803564774583,0.025405927108102543,96.05639340527067,1.809765106770902,67.48204390768501,36.03517353122276,0.47454833984375,1.7302616398940354,63.338673862522995,-1.0,35.17712740022766,42.87010775473632 
 01/31  08:00:00,18.2625,0.011894634302911884,82.5,92256.375,300.009817007535,79.2,28.860723487728183,0.02558558203710423,91.68093104140452,2.0054209516555868,76.96081436081346,36.17181468217208,0.55999755859375,1.896212433010227,71.85483204482483,-1.0,37.22276894991765,43.955003804335256 
 01/31  09:00:00,19.287499999999998,0.011963926711027972,77.875,92314.25,1425.0466307857912,1069.2,29.86472630698434,0.026272951048847845,88.7988785929121,2.2435540259540048,86.314376362457,36.8568957423343,0.83465576171875,2.051542504262801,78.82335875589783,-1.0,39.89110031016307,45.518211219033205 
 01/31  10:00:00,20.6375,0.012171800206509181,72.875,92348.625,1425.0466307857912,1003.1999999999999,30.67775726758768,0.027568150351861654,88.78814750069367,2.4513889141594225,92.29363887425943,37.6674838491319,0.54473876953125,2.331688800696858,89.14088446019694,-1.0,42.92119688097094,47.36683038133284 
 01/31  11:00:00,22.1375,0.011606716529869318,63.5,92350.5,1425.0466307857912,1056.0,31.23277549967769,0.028928256799479968,90.0814489066477,2.6187176022911127,95.56274977913526,38.397154344262056,0.52642822265625,2.5024631504431376,93.44530042018698,-1.0,45.68797614441604,48.99894968570024 
 01/31  12:00:00,23.262500000000003,0.011684174034502578,59.625,92349.75,1425.0466307857912,1003.1999999999999,31.570071692284383,0.030341491791299784,92.4898245884142,2.734637808033246,97.1336403242567,39.01267385492625,0.506591796875,2.620832530639178,95.61441592689475,-1.0,48.23036308391079,50.4521819043989 
